user_id,device_Id,con_status,con_link,conn_sts_time,createdAt,updatedAt,serial_no
,ObjectId(6929791799ed34d10a283209),false,,1765117790,2025-12-07T14:29:50.364Z,2025-12-07T14:29:50.364Z,SPL3001X02000038
,ObjectId(6929791799ed34d10a283209),true,1,1765117805,2025-12-07T14:30:05.950Z,2025-12-07T14:30:05.950Z,SPL3001X02000038
,ObjectId(6929791799ed34d10a283209),false,,1765117846,2025-12-07T14:30:46.584Z,2025-12-07T14:30:46.584Z,SPL3001X02000038
,ObjectId(692cb9bde1d5d65ec66ad15d),true,1,1765117864,2025-12-07T14:31:04.680Z,2025-12-07T14:31:04.680Z,SPL3001X02000061
,ObjectId(6929774999ed3463dd2830d5),false,,1765117881,2025-12-07T14:31:21.598Z,2025-12-07T14:31:21.598Z,SPL3001X02000036
,ObjectId(6928c97c99ed341fc1281c03),false,,1765117896,2025-12-07T14:31:36.581Z,2025-12-07T14:31:36.581Z,SPL3001X02000014
,ObjectId(69299e19a394625c5d89ab7b),true,1,1765117912,2025-12-07T14:31:52.576Z,2025-12-07T14:31:52.576Z,SPL3001X02000044
,ObjectId(69281e6099ed34ad4227ec17),true,1,1765117914,2025-12-07T14:31:54.596Z,2025-12-07T14:31:54.596Z,SPL1601X02000004
,ObjectId(69281f2499ed345da927ec1f),true,1,1765117915,2025-12-07T14:31:55.092Z,2025-12-07T14:31:55.092Z,SPL1601X02000006
,ObjectId(6929791799ed34d10a283209),true,1,1765117935,2025-12-07T14:32:15.253Z,2025-12-07T14:32:15.253Z,SPL3001X02000038
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765117953,2025-12-07T14:32:33.037Z,2025-12-07T14:32:33.037Z,SPL3001X02000063
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765117986,2025-12-07T14:33:06.531Z,2025-12-07T14:33:06.531Z,SPL3001X02000014
,ObjectId(692cbc44e1d5d685a66ad22f),false,,1765117998,2025-12-07T14:33:18.730Z,2025-12-07T14:33:18.730Z,SPL3001X02000063
,ObjectId(6929774999ed3463dd2830d5),true,1,1765117999,2025-12-07T14:33:19.717Z,2025-12-07T14:33:19.717Z,SPL3001X02000036
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765118013,2025-12-07T14:33:33.872Z,2025-12-07T14:33:33.872Z,SPL3001X02000063
,ObjectId(6928c97c99ed341fc1281c03),false,,1765118022,2025-12-07T14:33:42.320Z,2025-12-07T14:33:42.320Z,SPL3001X02000014
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765118039,2025-12-07T14:33:59.074Z,2025-12-07T14:33:59.074Z,SPL3001X02000014
,ObjectId(69272c6299ed3407f627ccb5),false,,1765118086,2025-12-07T14:34:46.627Z,2025-12-07T14:34:46.627Z,SPL1601X02000001
,ObjectId(6928cc6a99ed346250281d26),false,,1765118086,2025-12-07T14:34:46.596Z,2025-12-07T14:34:46.596Z,SPL3001X02000016
,ObjectId(6928c97c99ed341fc1281c03),false,,1765118086,2025-12-07T14:34:46.644Z,2025-12-07T14:34:46.644Z,SPL3001X02000014
,ObjectId(6929451499ed34a6bf282648),true,1,1765118091,2025-12-07T14:34:51.295Z,2025-12-07T14:34:51.295Z,SPL3001X02000023
,ObjectId(6928d72f99ed343c3728201c),false,,1765118091,2025-12-07T14:34:51.602Z,2025-12-07T14:34:51.602Z,SPL3001X02000020
,ObjectId(6927852799ed342af827d336),false,,1765118091,2025-12-07T14:34:51.607Z,2025-12-07T14:34:51.607Z,SPL1601X02000002
,ObjectId(6928d3eb99ed34db1a281eed),false,,1765118091,2025-12-07T14:34:51.651Z,2025-12-07T14:34:51.651Z,SPL3001X02000018
,ObjectId(6928cc6a99ed346250281d26),true,1,1765118092,2025-12-07T14:34:52.289Z,2025-12-07T14:34:52.289Z,SPL3001X02000016
,ObjectId(6927852799ed342af827d336),true,1,1765118093,2025-12-07T14:34:53.219Z,2025-12-07T14:34:53.219Z,SPL1601X02000002
,ObjectId(6928d72f99ed343c3728201c),true,1,1765118094,2025-12-07T14:34:54.249Z,2025-12-07T14:34:54.249Z,SPL3001X02000020
,ObjectId(6928d3eb99ed34db1a281eed),true,1,1765118094,2025-12-07T14:34:54.451Z,2025-12-07T14:34:54.451Z,SPL3001X02000018
,ObjectId(6928d1db99ed34702d281ec3),false,,1765118097,2025-12-07T14:34:57.728Z,2025-12-07T14:34:57.728Z,SPL3001X02000017
,ObjectId(69272c6299ed3407f627ccb5),true,1,1765118099,2025-12-07T14:34:59.739Z,2025-12-07T14:34:59.739Z,SPL1601X02000001
,ObjectId(6928c24d99ed3454852819a9),false,,1765118104,2025-12-07T14:35:04.142Z,2025-12-07T14:35:04.142Z,SPL3001X02000010
,ObjectId(6928d1db99ed34702d281ec3),true,1,1765118107,2025-12-07T14:35:07.656Z,2025-12-07T14:35:07.656Z,SPL3001X02000017
,ObjectId(6928cc1299ed343587281d1f),false,,1765118109,2025-12-07T14:35:09.247Z,2025-12-07T14:35:09.247Z,SPL3001X02000015
,ObjectId(6928bda399ed3406262818db),false,,1765118110,2025-12-07T14:35:10.662Z,2025-12-07T14:35:10.662Z,SPL3001X02000008
,ObjectId(6928d9b799ed34634f28219c),false,,1765118111,2025-12-07T14:35:11.812Z,2025-12-07T14:35:11.812Z,SPL3001X02000022
,ObjectId(6928d95d99ed3460c6282166),false,,1765118111,2025-12-07T14:35:11.810Z,2025-12-07T14:35:11.810Z,SPL3001X02000021
,ObjectId(6928d6dc99ed34e12c282015),false,,1765118114,2025-12-07T14:35:14.444Z,2025-12-07T14:35:14.444Z,SPL3001X02000019
,ObjectId(6928c56599ed349535281a60),false,,1765118115,2025-12-07T14:35:15.679Z,2025-12-07T14:35:15.679Z,SPL3001X02000011
,ObjectId(6928c1fa99ed345f5d2819a7),false,,1765118116,2025-12-07T14:35:16.587Z,2025-12-07T14:35:16.587Z,SPL3001X02000009
,ObjectId(6928c92999ed34f378281c01),false,,1765118119,2025-12-07T14:35:19.514Z,2025-12-07T14:35:19.514Z,SPL3001X02000013
,ObjectId(6928d95d99ed3460c6282166),true,1,1765118120,2025-12-07T14:35:20.213Z,2025-12-07T14:35:20.213Z,SPL3001X02000021
,ObjectId(6928beb899ed3424592818e0),false,,1765118121,2025-12-07T14:35:21.595Z,2025-12-07T14:35:21.595Z,SPL3001X02000007
,ObjectId(6928b76499ed342fd0281807),false,,1765118121,2025-12-07T14:35:21.608Z,2025-12-07T14:35:21.608Z,SPL3001X02000005
,ObjectId(6928a73d99ed34e9662815dd),false,,1765118121,2025-12-07T14:35:21.602Z,2025-12-07T14:35:21.602Z,SPL3001X02000001
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765118121,2025-12-07T14:35:21.626Z,2025-12-07T14:35:21.626Z,SPL3001X02000012
,ObjectId(6928b3a499ed340dde281745),false,,1765118121,2025-12-07T14:35:21.647Z,2025-12-07T14:35:21.647Z,SPL3001X02000004
,ObjectId(6928a80399ed34f8362815e1),false,,1765118121,2025-12-07T14:35:21.636Z,2025-12-07T14:35:21.636Z,SPL3001X02000003
,ObjectId(6928a79699ed34d24d2815df),false,,1765118121,2025-12-07T14:35:21.642Z,2025-12-07T14:35:21.642Z,SPL3001X02000002
,ObjectId(6928bda399ed3406262818db),true,1,1765118122,2025-12-07T14:35:22.237Z,2025-12-07T14:35:22.237Z,SPL3001X02000008
,ObjectId(6928d9b799ed34634f28219c),true,1,1765118122,2025-12-07T14:35:22.409Z,2025-12-07T14:35:22.409Z,SPL3001X02000022
,ObjectId(6928cc1299ed343587281d1f),true,1,1765118122,2025-12-07T14:35:22.661Z,2025-12-07T14:35:22.661Z,SPL3001X02000015
,ObjectId(6928c24d99ed3454852819a9),true,1,1765118123,2025-12-07T14:35:23.056Z,2025-12-07T14:35:23.056Z,SPL3001X02000010
,ObjectId(69281f2499ed345da927ec1f),false,,1765118126,2025-12-07T14:35:26.587Z,2025-12-07T14:35:26.587Z,SPL1601X02000006
,ObjectId(69281e6099ed34ad4227ec17),false,,1765118126,2025-12-07T14:35:26.595Z,2025-12-07T14:35:26.595Z,SPL1601X02000004
,ObjectId(6928b9a499ed345027281813),false,,1765118126,2025-12-07T14:35:26.612Z,2025-12-07T14:35:26.612Z,SPL3001X02000006
,ObjectId(6928c56599ed349535281a60),true,1,1765118127,2025-12-07T14:35:27.549Z,2025-12-07T14:35:27.549Z,SPL3001X02000011
,ObjectId(6928c92999ed34f378281c01),true,1,1765118128,2025-12-07T14:35:28.943Z,2025-12-07T14:35:28.943Z,SPL3001X02000013
,ObjectId(6928d6dc99ed34e12c282015),true,1,1765118129,2025-12-07T14:35:29.451Z,2025-12-07T14:35:29.451Z,SPL3001X02000019
,ObjectId(6928beb899ed3424592818e0),true,1,1765118141,2025-12-07T14:35:41.209Z,2025-12-07T14:35:41.209Z,SPL3001X02000007
,ObjectId(6928beb899ed3424592818e0),false,,1765118141,2025-12-07T14:35:41.234Z,2025-12-07T14:35:41.234Z,SPL3001X02000007
,ObjectId(6928b76499ed342fd0281807),true,1,1765118142,2025-12-07T14:35:42.505Z,2025-12-07T14:35:42.505Z,SPL3001X02000005
,ObjectId(6928c1fa99ed345f5d2819a7),true,1,1765118142,2025-12-07T14:35:42.572Z,2025-12-07T14:35:42.572Z,SPL3001X02000009
,ObjectId(6928b9a499ed345027281813),true,1,1765118146,2025-12-07T14:35:46.267Z,2025-12-07T14:35:46.267Z,SPL3001X02000006
,ObjectId(6928b9a499ed345027281813),false,,1765118146,2025-12-07T14:35:46.299Z,2025-12-07T14:35:46.299Z,SPL3001X02000006
,ObjectId(6928b3a499ed340dde281745),true,1,1765118147,2025-12-07T14:35:47.380Z,2025-12-07T14:35:47.380Z,SPL3001X02000004
,ObjectId(6928beb899ed3424592818e0),true,1,1765118147,2025-12-07T14:35:47.465Z,2025-12-07T14:35:47.465Z,SPL3001X02000007
,ObjectId(6928b9a499ed345027281813),true,1,1765118152,2025-12-07T14:35:52.912Z,2025-12-07T14:35:52.912Z,SPL3001X02000006
,ObjectId(6928c92999ed34f378281c01),false,,1765118160,2025-12-07T14:36:00.871Z,2025-12-07T14:36:00.871Z,SPL3001X02000013
,ObjectId(6928c56599ed349535281a60),false,,1765118163,2025-12-07T14:36:03.072Z,2025-12-07T14:36:03.072Z,SPL3001X02000011
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765118174,2025-12-07T14:36:14.094Z,2025-12-07T14:36:14.094Z,SPL3001X02000014
,ObjectId(6929791799ed34d10a283209),false,,1765118176,2025-12-07T14:36:16.589Z,2025-12-07T14:36:16.589Z,SPL3001X02000038
,ObjectId(6928c92999ed34f378281c01),true,1,1765118177,2025-12-07T14:36:17.473Z,2025-12-07T14:36:17.473Z,SPL3001X02000013
,ObjectId(6928c56599ed349535281a60),true,1,1765118178,2025-12-07T14:36:18.327Z,2025-12-07T14:36:18.327Z,SPL3001X02000011
,ObjectId(6928c97c99ed341fc1281c03),false,,1765118199,2025-12-07T14:36:39.761Z,2025-12-07T14:36:39.761Z,SPL3001X02000014
,ObjectId(6928a79699ed34d24d2815df),true,1,1765118212,2025-12-07T14:36:52.475Z,2025-12-07T14:36:52.475Z,SPL3001X02000002
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765118215,2025-12-07T14:36:55.077Z,2025-12-07T14:36:55.077Z,SPL3001X02000014
,ObjectId(6928a80399ed34f8362815e1),true,1,1765118249,2025-12-07T14:37:29.193Z,2025-12-07T14:37:29.193Z,SPL3001X02000003
,ObjectId(6929791799ed34d10a283209),true,1,1765118250,2025-12-07T14:37:30.531Z,2025-12-07T14:37:30.531Z,SPL3001X02000038
,ObjectId(6928a73d99ed34e9662815dd),true,1,1765118257,2025-12-07T14:37:37.260Z,2025-12-07T14:37:37.260Z,SPL3001X02000001
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765118299,2025-12-07T14:38:19.062Z,2025-12-07T14:38:19.062Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765118346,2025-12-07T14:39:06.589Z,2025-12-07T14:39:06.589Z,SPL3001X02000012
,ObjectId(6928a73d99ed34e9662815dd),false,,1765118351,2025-12-07T14:39:11.602Z,2025-12-07T14:39:11.602Z,SPL3001X02000001
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765118365,2025-12-07T14:39:25.677Z,2025-12-07T14:39:25.677Z,SPL3001X02000012
,ObjectId(692cbc44e1d5d685a66ad22f),false,,1765118366,2025-12-07T14:39:26.598Z,2025-12-07T14:39:26.598Z,SPL3001X02000063
,ObjectId(6929774999ed3463dd2830d5),false,,1765118372,2025-12-07T14:39:32.265Z,2025-12-07T14:39:32.265Z,SPL3001X02000036
,ObjectId(6928a73d99ed34e9662815dd),true,1,1765118373,2025-12-07T14:39:33.249Z,2025-12-07T14:39:33.249Z,SPL3001X02000001
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765118390,2025-12-07T14:39:50.520Z,2025-12-07T14:39:50.520Z,SPL3001X02000063
,ObjectId(6929774999ed3463dd2830d5),true,1,1765118395,2025-12-07T14:39:55.580Z,2025-12-07T14:39:55.580Z,SPL3001X02000036
,ObjectId(6928a80399ed34f8362815e1),false,,1765118401,2025-12-07T14:40:01.679Z,2025-12-07T14:40:01.679Z,SPL3001X02000003
,ObjectId(6928c92999ed34f378281c01),false,,1765118416,2025-12-07T14:40:16.594Z,2025-12-07T14:40:16.594Z,SPL3001X02000013
,ObjectId(692cbc44e1d5d685a66ad22f),false,,1765118420,2025-12-07T14:40:20.739Z,2025-12-07T14:40:20.739Z,SPL3001X02000063
,ObjectId(6929774999ed3463dd2830d5),false,,1765118421,2025-12-07T14:40:21.856Z,2025-12-07T14:40:21.856Z,SPL3001X02000036
,ObjectId(6928a80399ed34f8362815e1),true,1,1765118432,2025-12-07T14:40:32.472Z,2025-12-07T14:40:32.472Z,SPL3001X02000003
,ObjectId(6929774999ed3463dd2830d5),true,1,1765118437,2025-12-07T14:40:37.263Z,2025-12-07T14:40:37.263Z,SPL3001X02000036
,ObjectId(6929774999ed3463dd2830d5),false,,1765118458,2025-12-07T14:40:58.798Z,2025-12-07T14:40:58.798Z,SPL3001X02000036
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765118491,2025-12-07T14:41:31.117Z,2025-12-07T14:41:31.117Z,SPL3001X02000063
,ObjectId(6928c92999ed34f378281c01),true,1,1765118494,2025-12-07T14:41:34.668Z,2025-12-07T14:41:34.668Z,SPL3001X02000013
,ObjectId(6929774999ed3463dd2830d5),true,1,1765118502,2025-12-07T14:41:42.346Z,2025-12-07T14:41:42.346Z,SPL3001X02000036
,ObjectId(692cbc44e1d5d685a66ad22f),false,,1765118513,2025-12-07T14:41:53.642Z,2025-12-07T14:41:53.642Z,SPL3001X02000063
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765118528,2025-12-07T14:42:08.727Z,2025-12-07T14:42:08.727Z,SPL3001X02000063
,ObjectId(69297bc399ed34cad82832c7),false,,1765118597,2025-12-07T14:43:17.555Z,2025-12-07T14:43:17.555Z,SPL3001X02000040
,ObjectId(69283fee99ed3443c527fd6e),false,,1765118611,2025-12-07T14:43:31.768Z,2025-12-07T14:43:31.768Z,SPL1601X02000018
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765118612,2025-12-07T14:43:32.686Z,2025-12-07T14:43:32.686Z,SPL3001X02000012
,ObjectId(69297bc399ed34cad82832c7),true,1,1765118621,2025-12-07T14:43:41.122Z,2025-12-07T14:43:41.122Z,SPL3001X02000040
,ObjectId(692c4ea4e1d5d669566aa857),false,,1765118626,2025-12-07T14:43:46.610Z,2025-12-07T14:43:46.610Z,SPL1601X02000056
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765118648,2025-12-07T14:44:08.043Z,2025-12-07T14:44:08.043Z,SPL3001X02000012
,ObjectId(69283fee99ed3443c527fd6e),true,1,1765118679,2025-12-07T14:44:39.076Z,2025-12-07T14:44:39.076Z,SPL1601X02000018
,ObjectId(69283fee99ed3443c527fd6e),false,,1765118700,2025-12-07T14:45:00.468Z,2025-12-07T14:45:00.468Z,SPL1601X02000018
,ObjectId(692c4ea4e1d5d669566aa857),true,1,1765118717,2025-12-07T14:45:17.335Z,2025-12-07T14:45:17.335Z,SPL1601X02000056
,ObjectId(692c4ea4e1d5d669566aa857),false,,1765118717,2025-12-07T14:45:17.372Z,2025-12-07T14:45:17.372Z,SPL1601X02000056
,ObjectId(69283fee99ed3443c527fd6e),true,1,1765118719,2025-12-07T14:45:19.287Z,2025-12-07T14:45:19.287Z,SPL1601X02000018
,ObjectId(692c4ea4e1d5d669566aa857),true,1,1765118724,2025-12-07T14:45:24.253Z,2025-12-07T14:45:24.253Z,SPL1601X02000056
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765118741,2025-12-07T14:45:41.612Z,2025-12-07T14:45:41.612Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765118754,2025-12-07T14:45:54.784Z,2025-12-07T14:45:54.784Z,SPL3001X02000012
,ObjectId(69297bc399ed34cad82832c7),false,,1765118764,2025-12-07T14:46:04.805Z,2025-12-07T14:46:04.805Z,SPL3001X02000040
,ObjectId(69297bc399ed34cad82832c7),true,1,1765118780,2025-12-07T14:46:20.303Z,2025-12-07T14:46:20.303Z,SPL3001X02000040
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765118801,2025-12-07T14:46:41.604Z,2025-12-07T14:46:41.604Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765118816,2025-12-07T14:46:57.012Z,2025-12-07T14:46:57.012Z,SPL3001X02000012
,ObjectId(69283fee99ed3443c527fd6e),false,,1765118860,2025-12-07T14:47:40.418Z,2025-12-07T14:47:40.418Z,SPL1601X02000018
,ObjectId(69283fee99ed3443c527fd6e),true,1,1765118900,2025-12-07T14:48:20.614Z,2025-12-07T14:48:20.614Z,SPL1601X02000018
,ObjectId(692cbc44e1d5d685a66ad22f),false,,1765118921,2025-12-07T14:48:41.611Z,2025-12-07T14:48:41.611Z,SPL3001X02000063
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765118976,2025-12-07T14:49:36.616Z,2025-12-07T14:49:36.616Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765119001,2025-12-07T14:50:01.404Z,2025-12-07T14:50:01.404Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765119066,2025-12-07T14:51:06.630Z,2025-12-07T14:51:06.630Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765119156,2025-12-07T14:52:36.524Z,2025-12-07T14:52:36.524Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765119301,2025-12-07T14:55:01.636Z,2025-12-07T14:55:01.636Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765119321,2025-12-07T14:55:21.449Z,2025-12-07T14:55:21.449Z,SPL3001X02000012
,ObjectId(69283f9499ed34e72727fd65),false,,1765119451,2025-12-07T14:57:31.630Z,2025-12-07T14:57:31.630Z,SPL1601X02000017
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765119461,2025-12-07T14:57:41.631Z,2025-12-07T14:57:41.631Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765119475,2025-12-07T14:57:55.707Z,2025-12-07T14:57:55.707Z,SPL3001X02000012
,ObjectId(69283f9499ed34e72727fd65),true,1,1765119494,2025-12-07T14:58:14.138Z,2025-12-07T14:58:14.138Z,SPL1601X02000017
,ObjectId(69283f9499ed34e72727fd65),false,,1765119561,2025-12-07T14:59:21.631Z,2025-12-07T14:59:21.631Z,SPL1601X02000017
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765119581,2025-12-07T14:59:41.632Z,2025-12-07T14:59:41.632Z,SPL3001X02000012
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765119609,2025-12-07T15:00:09.122Z,2025-12-07T15:00:09.122Z,SPL3001X02000063
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765119654,2025-12-07T15:00:54.275Z,2025-12-07T15:00:54.275Z,SPL3001X02000012
,ObjectId(6929774999ed3463dd2830d5),false,,1765119676,2025-12-07T15:01:16.637Z,2025-12-07T15:01:16.637Z,SPL3001X02000036
,ObjectId(69283b8899ed34d44e27faa7),true,1,1765119684,2025-12-07T15:01:24.529Z,2025-12-07T15:01:24.529Z,SPL1601X02000015
,ObjectId(692cbc44e1d5d685a66ad22f),false,,1765119686,2025-12-07T15:01:26.641Z,2025-12-07T15:01:26.641Z,SPL3001X02000063
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765119686,2025-12-07T15:01:26.691Z,2025-12-07T15:01:26.691Z,SPL3001X02000012
,ObjectId(6929774999ed3463dd2830d5),true,1,1765119697,2025-12-07T15:01:37.532Z,2025-12-07T15:01:37.532Z,SPL3001X02000036
,ObjectId(69283fee99ed3443c527fd6e),false,,1765119703,2025-12-07T15:01:43.706Z,2025-12-07T15:01:43.706Z,SPL1601X02000018
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765119706,2025-12-07T15:01:46.650Z,2025-12-07T15:01:46.650Z,SPL3001X02000063
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765119707,2025-12-07T15:01:47.966Z,2025-12-07T15:01:47.966Z,SPL3001X02000012
,ObjectId(69283b8899ed34d44e27faa7),false,,1765119727,2025-12-07T15:02:07.100Z,2025-12-07T15:02:07.100Z,SPL1601X02000015
,ObjectId(6929774999ed3463dd2830d5),false,,1765119733,2025-12-07T15:02:13.144Z,2025-12-07T15:02:13.144Z,SPL3001X02000036
,ObjectId(69283fee99ed3443c527fd6e),true,1,1765119733,2025-12-07T15:02:13.359Z,2025-12-07T15:02:13.359Z,SPL1601X02000018
,ObjectId(6929774999ed3463dd2830d5),true,1,1765119748,2025-12-07T15:02:28.638Z,2025-12-07T15:02:28.638Z,SPL3001X02000036
,ObjectId(692d0e3ae1d5d658036ad2f5),true,1,1765119764,2025-12-07T15:02:44.920Z,2025-12-07T15:02:44.920Z,SPL3001X02000065
,ObjectId(69283fee99ed3443c527fd6e),false,,1765119770,2025-12-07T15:02:50.577Z,2025-12-07T15:02:50.577Z,SPL1601X02000018
,ObjectId(69283fee99ed3443c527fd6e),true,1,1765119786,2025-12-07T15:03:06.307Z,2025-12-07T15:03:06.307Z,SPL1601X02000018
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765119791,2025-12-07T15:03:11.645Z,2025-12-07T15:03:11.645Z,SPL3001X02000012
,ObjectId(69297bc399ed34cad82832c7),false,,1765119801,2025-12-07T15:03:21.653Z,2025-12-07T15:03:21.653Z,SPL3001X02000040
,ObjectId(692cbc44e1d5d685a66ad22f),false,,1765119806,2025-12-07T15:03:26.645Z,2025-12-07T15:03:26.645Z,SPL3001X02000063
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765119831,2025-12-07T15:03:51.506Z,2025-12-07T15:03:51.506Z,SPL3001X02000012
,ObjectId(69283b8899ed34d44e27faa7),true,1,1765119833,2025-12-07T15:03:53.388Z,2025-12-07T15:03:53.388Z,SPL1601X02000015
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765119911,2025-12-07T15:05:11.652Z,2025-12-07T15:05:11.652Z,SPL3001X02000012
,ObjectId(69297bc399ed34cad82832c7),true,1,1765119921,2025-12-07T15:05:22.011Z,2025-12-07T15:05:22.011Z,SPL3001X02000040
,ObjectId(69283f9499ed34e72727fd65),true,1,1765119922,2025-12-07T15:05:22.624Z,2025-12-07T15:05:22.624Z,SPL1601X02000017
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765119926,2025-12-07T15:05:26.641Z,2025-12-07T15:05:26.641Z,SPL3001X02000012
,ObjectId(6928c4eb99ed34ebb0281a5e),false,,1765119952,2025-12-07T15:05:52.111Z,2025-12-07T15:05:52.111Z,SPL3001X02000012
,ObjectId(69283fee99ed3443c527fd6e),false,,1765119964,2025-12-07T15:06:04.286Z,2025-12-07T15:06:04.286Z,SPL1601X02000018
,ObjectId(69283fee99ed3443c527fd6e),true,1,1765119987,2025-12-07T15:06:27.252Z,2025-12-07T15:06:27.252Z,SPL1601X02000018
,ObjectId(69283fee99ed3443c527fd6e),false,,1765120007,2025-12-07T15:06:47.838Z,2025-12-07T15:06:47.838Z,SPL1601X02000018
,ObjectId(69283b8899ed34d44e27faa7),false,,1765120026,2025-12-07T15:07:06.702Z,2025-12-07T15:07:06.702Z,SPL1601X02000015
,ObjectId(69283fee99ed3443c527fd6e),true,1,1765120046,2025-12-07T15:07:26.995Z,2025-12-07T15:07:26.995Z,SPL1601X02000018
,ObjectId(6928a79699ed34d24d2815df),false,,1765120086,2025-12-07T15:08:06.663Z,2025-12-07T15:08:06.663Z,SPL3001X02000002
,ObjectId(6928a79699ed34d24d2815df),true,1,1765120100,2025-12-07T15:08:20.783Z,2025-12-07T15:08:20.783Z,SPL3001X02000002
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765120129,2025-12-07T15:08:49.525Z,2025-12-07T15:08:49.525Z,SPL3001X02000063
,ObjectId(69283fee99ed3443c527fd6e),false,,1765120147,2025-12-07T15:09:07.285Z,2025-12-07T15:09:07.285Z,SPL1601X02000018
,ObjectId(69283fee99ed3443c527fd6e),true,1,1765120171,2025-12-07T15:09:31.739Z,2025-12-07T15:09:31.739Z,SPL1601X02000018
,ObjectId(6928c4eb99ed34ebb0281a5e),true,1,1765120180,2025-12-07T15:09:40.660Z,2025-12-07T15:09:40.660Z,SPL3001X02000012
,ObjectId(692cbc44e1d5d685a66ad22f),false,,1765120191,2025-12-07T15:09:51.670Z,2025-12-07T15:09:51.670Z,SPL3001X02000063
,ObjectId(692cbc44e1d5d685a66ad22f),true,1,1765120245,2025-12-07T15:10:45.610Z,2025-12-07T15:10:45.610Z,SPL3001X02000063
,ObjectId(6928a73d99ed34e9662815dd),false,,1765120274,2025-12-07T15:11:14.884Z,2025-12-07T15:11:14.884Z,SPL3001X02000001
,ObjectId(6928c24d99ed3454852819a9),false,,1765120274,2025-12-07T15:11:14.902Z,2025-12-07T15:11:14.902Z,SPL3001X02000010
,ObjectId(6928bda399ed3406262818db),false,,1765120274,2025-12-07T15:11:14.923Z,2025-12-07T15:11:14.923Z,SPL3001X02000008
,ObjectId(6928c1fa99ed345f5d2819a7),false,,1765120274,2025-12-07T15:11:14.963Z,2025-12-07T15:11:14.963Z,SPL3001X02000009
,ObjectId(6928a80399ed34f8362815e1),false,,1765120274,2025-12-07T15:11:14.999Z,2025-12-07T15:11:14.999Z,SPL3001X02000003
,ObjectId(6928b76499ed342fd0281807),false,,1765120274,2025-12-07T15:11:14.960Z,2025-12-07T15:11:14.960Z,SPL3001X02000005
,ObjectId(6928b3a499ed340dde281745),false,,1765120274,2025-12-07T15:11:15.039Z,2025-12-07T15:11:15.039Z,SPL3001X02000004
,ObjectId(6928beb899ed3424592818e0),false,,1765120274,2025-12-07T15:11:14.979Z,2025-12-07T15:11:14.979Z,SPL3001X02000007
,ObjectId(6928b9a499ed345027281813),false,,1765120274,2025-12-07T15:11:15.061Z,2025-12-07T15:11:15.061Z,SPL3001X02000006
,ObjectId(6928444999ed34777128024c),false,,1765120274,2025-12-07T15:11:15.099Z,2025-12-07T15:11:15.099Z,SPL1601X02000021
,ObjectId(6928a79699ed34d24d2815df),false,,1765120274,2025-12-07T15:11:15.147Z,2025-12-07T15:11:15.147Z,SPL3001X02000002
,ObjectId(6928473499ed345fc32803a0),false,,1765120274,2025-12-07T15:11:15.107Z,2025-12-07T15:11:15.107Z,SPL1601X02000022
